87.533727 [INFO ] PPSGEN count=82 interval_ns=1000001856 dev_ns=1856 phase_ns=-1796570 hwphase_ns=10464 trim_ppb=0 cfg=1 p_ns=654 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
88.533721 [INFO ] PPSGEN count=83 interval_ns=1000001904 dev_ns=1904 phase_ns=-1840570 hwphase_ns=9792 trim_ppb=0 cfg=1 p_ns=612 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
89.533722 [INFO ] PPSGEN count=84 interval_ns=1000001952 dev_ns=1952 phase_ns=-1852570 hwphase_ns=9168 trim_ppb=0 cfg=1 p_ns=573 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
90.533722 [INFO ] PPSGEN count=85 interval_ns=1000001984 dev_ns=1984 phase_ns=-1842571 hwphase_ns=8560 trim_ppb=0 cfg=1 p_ns=535 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
91.533731 [INFO ] PPSGEN count=86 interval_ns=1000002032 dev_ns=2032 phase_ns=-1837571 hwphase_ns=8016 trim_ppb=0 cfg=1 p_ns=501 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
92.533726 [INFO ] PPSGEN count=87 interval_ns=1000002080 dev_ns=2080 phase_ns=-1870571 hwphase_ns=7504 trim_ppb=0 cfg=1 p_ns=469 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
93.533751 [INFO ] PPSGEN count=88 interval_ns=1000002096 dev_ns=2096 phase_ns=-1858571 hwphase_ns=7024 trim_ppb=0 cfg=1 p_ns=439 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
94.533719 [INFO ] PPSGEN count=89 interval_ns=1000002144 dev_ns=2144 phase_ns=-1882571 hwphase_ns=6592 trim_ppb=0 cfg=1 p_ns=412 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
95.533749 [INFO ] PPSGEN count=90 interval_ns=1000002160 dev_ns=2160 phase_ns=-1851571 hwphase_ns=6176 trim_ppb=0 cfg=1 p_ns=386 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
96.533743 [INFO ] PPSGEN count=91 interval_ns=1000002192 dev_ns=2192 phase_ns=-1870572 hwphase_ns=5776 trim_ppb=0 cfg=1 p_ns=361 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
97.533761 [INFO ] PPSGEN count=92 interval_ns=1000002224 dev_ns=2224 phase_ns=-1843572 hwphase_ns=5424 trim_ppb=0 cfg=1 p_ns=339 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
98.533711 [INFO ] PPSGEN count=93 interval_ns=1000002240 dev_ns=2240 phase_ns=-1904571 hwphase_ns=5088 trim_ppb=0 cfg=1 p_ns=318 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
99.533741 [INFO ] PPSGEN count=94 interval_ns=1000002256 dev_ns=2256 phase_ns=-1816572 hwphase_ns=4768 trim_ppb=0 cfg=1 p_ns=298 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
100.533746 [INFO ] PPSGEN count=95 interval_ns=1000002288 dev_ns=2288 phase_ns=-1817572 hwphase_ns=4464 trim_ppb=0 cfg=1 p_ns=279 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
101.533772 [INFO ] PPSGEN count=96 interval_ns=1000002304 dev_ns=2304 phase_ns=-1841572 hwphase_ns=4192 trim_ppb=0 cfg=1 p_ns=262 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
102.533750 [INFO ] PPSGEN count=97 interval_ns=1000002336 dev_ns=2336 phase_ns=-1854572 hwphase_ns=3952 trim_ppb=0 cfg=1 p_ns=247 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
103.533760 [INFO ] PPSGEN count=98 interval_ns=1000002352 dev_ns=2352 phase_ns=-1824572 hwphase_ns=3728 trim_ppb=0 cfg=1 p_ns=233 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
104.533760 [INFO ] PPSGEN count=99 interval_ns=1000002352 dev_ns=2352 phase_ns=-1839572 hwphase_ns=3504 trim_ppb=0 cfg=1 p_ns=219 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
105.533773 [INFO ] PPSGEN count=100 interval_ns=1000002368 dev_ns=2368 phase_ns=-1842572 hwphase_ns=3296 trim_ppb=0 cfg=1 p_ns=206 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
106.533772 [INFO ] PPSGEN count=101 interval_ns=1000002384 dev_ns=2384 phase_ns=-1845572 hwphase_ns=3104 trim_ppb=0 cfg=1 p_ns=194 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
107.533775 [INFO ] PPSGEN count=102 interval_ns=1000002400 dev_ns=2400 phase_ns=-1833572 hwphase_ns=2928 trim_ppb=0 cfg=1 p_ns=183 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
108.533778 [INFO ] PPSGEN count=103 interval_ns=1000002416 dev_ns=2416 phase_ns=-1831572 hwphase_ns=2768 trim_ppb=0 cfg=1 p_ns=173 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
109.533773 [INFO ] PPSGEN count=104 interval_ns=1000002416 dev_ns=2416 phase_ns=-1847572 hwphase_ns=2608 trim_ppb=0 cfg=1 p_ns=163 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
110.533812 [INFO ] PPSGEN count=105 interval_ns=1000002432 dev_ns=2432 phase_ns=-1775572 hwphase_ns=2464 trim_ppb=0 cfg=1 p_ns=154 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
